type;exec;size;slave;round
portal;1;524288;15;1564;782.00
portal;2;524288;0;1550;775.00
portal;2;524288;1;1556;778.00
portal;2;524288;2;1558;779.00
portal;2;524288;3;1556;778.00
portal;2;524288;4;1553;776.50
portal;2;524288;5;1557;778.50
portal;2;524288;6;1560;780.00
portal;2;524288;7;1558;779.00
portal;2;524288;8;1553;776.50
portal;2;524288;9;1561;780.50
portal;2;524288;10;1564;782.00
portal;2;524288;11;1558;779.00
portal;2;524288;12;1553;776.50
portal;2;524288;13;1556;778.00
portal;2;524288;14;1556;778.00
portal;2;524288;15;1555;777.50
portal;3;524288;0;1556;778.00
portal;3;524288;1;1559;779.50
portal;3;524288;2;1559;779.50
portal;3;524288;3;1561;780.50
portal;3;524288;4;1557;778.50
portal;3;524288;5;1553;776.50
portal;3;524288;6;1563;781.50
portal;3;524288;7;1563;781.50
portal;3;524288;8;1553;776.50
portal;3;524288;9;1555;777.50
portal;3;524288;10;1554;777.00
portal;3;524288;11;1562;781.00
portal;3;524288;12;1554;777.00
portal;3;524288;13;1556;778.00
portal;3;524288;14;1559;779.50
portal;3;524288;15;1562;781.00
portal;4;524288;0;1556;778.00
portal;4;524288;1;1559;779.50
portal;4;524288;2;1558;779.00
portal;4;524288;3;1559;779.50
portal;4;524288;4;1559;779.50
portal;4;524288;5;1555;777.50
portal;4;524288;6;1558;779.00
portal;4;524288;7;1560;780.00
portal;4;524288;8;1559;779.50
portal;4;524288;9;1561;780.50
portal;4;524288;10;1561;780.50
portal;4;524288;11;1559;779.50
portal;4;524288;12;1550;775.00
portal;4;524288;13;1552;776.00
portal;4;524288;14;1563;781.50
portal;4;524288;15;1557;778.50
portal;5;524288;0;1554;777.00
portal;5;524288;1;1562;781.00
portal;5;524288;2;1560;780.00
portal;5;524288;3;1560;780.00
portal;5;524288;4;1553;776.50
portal;5;524288;5;1561;780.50
portal;5;524288;6;1557;778.50
portal;5;524288;7;1557;778.50
portal;5;524288;8;1555;777.50
portal;5;524288;9;1553;776.50
portal;5;524288;10;1560;780.00
portal;5;524288;11;1563;781.50
portal;5;524288;12;1553;776.50
portal;5;524288;13;1556;778.00
portal;5;524288;14;1559;779.50
portal;5;524288;15;1558;779.00
portal;6;524288;0;1552;776.00
portal;6;524288;1;1556;778.00
portal;6;524288;2;1565;782.50
portal;6;524288;3;1557;778.50
portal;6;524288;4;1559;779.50
portal;6;524288;5;1553;776.50
portal;6;524288;6;1559;779.50
portal;6;524288;7;1561;780.50
portal;6;524288;8;1552;776.00
portal;6;524288;9;1558;779.00
portal;6;524288;10;1558;779.00
portal;6;524288;11;1557;778.50
portal;6;524288;12;1557;778.50
portal;6;524288;13;1561;780.50
portal;6;524288;14;1556;778.00
portal;6;524288;15;1561;780.50
portal;7;524288;0;1552;776.00
portal;7;524288;1;1557;778.50
portal;7;524288;2;1559;779.50
portal;7;524288;3;1562;781.00
portal;7;524288;4;1558;779.00
portal;7;524288;5;1560;780.00
portal;7;524288;6;1570;785.00
portal;7;524288;7;1560;780.00
portal;7;524288;8;1554;777.00
portal;7;524288;9;1560;780.00
portal;7;524288;10;1558;779.00
portal;7;524288;11;1563;781.50
portal;7;524288;12;1557;778.50
portal;7;524288;13;1555;777.50
portal;7;524288;14;1559;779.50
portal;7;524288;15;1556;778.00
portal;8;524288;0;1557;778.50
portal;8;524288;1;1561;780.50
portal;8;524288;2;1559;779.50
portal;8;524288;3;1553;776.50
portal;8;524288;4;1552;776.00
portal;8;524288;5;1563;781.50
portal;8;524288;6;1560;780.00
portal;8;524288;7;1559;779.50
portal;8;524288;8;1554;777.00
portal;8;524288;9;1558;779.00
portal;8;524288;10;1564;782.00
portal;8;524288;11;1555;777.50
portal;8;524288;12;1551;775.50
portal;8;524288;13;1559;779.50
portal;8;524288;14;1563;781.50
portal;8;524288;15;1561;780.50
portal;9;524288;0;1557;778.50
portal;9;524288;1;1564;782.00
portal;9;524288;2;1558;779.00
portal;9;524288;3;1557;778.50
portal;9;524288;4;1557;778.50
portal;9;524288;5;1561;780.50
portal;9;524288;6;1560;780.00
portal;9;524288;7;1561;780.50
portal;9;524288;8;1551;775.50
portal;9;524288;9;1559;779.50
portal;9;524288;10;1559;779.50
portal;9;524288;11;1556;778.00
portal;9;524288;12;1553;776.50
portal;9;524288;13;1558;779.00
portal;9;524288;14;1563;781.50
portal;9;524288;15;1561;780.50
portal;10;524288;0;1556;778.00
portal;10;524288;1;1561;780.50
portal;10;524288;2;1556;778.00
portal;10;524288;3;1561;780.50
portal;10;524288;4;1553;776.50
portal;10;524288;5;1558;779.00
portal;10;524288;6;1558;779.00
portal;10;524288;7;1557;778.50
portal;10;524288;8;1554;777.00
portal;10;524288;9;1556;778.00
portal;10;524288;10;1558;779.00
portal;10;524288;11;1554;777.00
portal;10;524288;12;1553;776.50
portal;10;524288;13;1556;778.00
portal;10;524288;14;1555;777.50
portal;10;524288;15;1566;783.00
portal;11;524288;0;1555;777.50
portal;11;524288;1;1558;779.00
portal;11;524288;2;1558;779.00
portal;11;524288;3;1555;777.50
portal;11;524288;4;1552;776.00
portal;11;524288;5;1560;780.00
portal;11;524288;6;1560;780.00
portal;11;524288;7;1558;779.00
portal;11;524288;8;1551;775.50
portal;11;524288;9;1563;781.50
portal;11;524288;10;1558;779.00
portal;11;524288;11;1562;781.00
portal;11;524288;12;1554;777.00
portal;11;524288;13;1558;779.00
portal;11;524288;14;1565;782.50
portal;11;524288;15;1559;779.50
portal;12;524288;0;1551;775.50
portal;12;524288;1;1558;779.00
portal;12;524288;2;1558;779.00
portal;12;524288;3;1563;781.50
portal;12;524288;4;1555;777.50
portal;12;524288;5;1558;779.00
portal;12;524288;6;1558;779.00
portal;12;524288;7;1556;778.00
portal;12;524288;8;1559;779.50
portal;12;524288;9;1556;778.00
portal;12;524288;10;1558;779.00
portal;12;524288;11;1561;780.50
portal;12;524288;12;1554;777.00
portal;12;524288;13;1567;783.50
portal;12;524288;14;1561;780.50
portal;12;524288;15;1560;780.00
portal;13;524288;0;1555;777.50
portal;13;524288;1;1561;780.50
portal;13;524288;2;1559;779.50
portal;13;524288;3;1555;777.50
portal;13;524288;4;1553;776.50
portal;13;524288;5;1556;778.00
portal;13;524288;6;1555;777.50
portal;13;524288;7;1557;778.50
portal;13;524288;8;1554;777.00
portal;13;524288;9;1556;778.00
portal;13;524288;10;1559;779.50
portal;13;524288;11;1559;779.50
portal;13;524288;12;1558;779.00
portal;13;524288;13;1556;778.00
portal;13;524288;14;1556;778.00
portal;13;524288;15;1556;778.00
portal;14;524288;0;1550;775.00
portal;14;524288;1;1558;779.00
portal;14;524288;2;1553;776.50
portal;14;524288;3;1556;778.00
portal;14;524288;4;1558;779.00
portal;14;524288;5;1557;778.50
portal;14;524288;6;1556;778.00
portal;14;524288;7;1560;780.00
portal;14;524288;8;1553;776.50
portal;14;524288;9;1559;779.50
portal;14;524288;10;1556;778.00
portal;14;524288;11;1556;778.00
portal;14;524288;12;1552;776.00
portal;14;524288;13;1557;778.50
portal;14;524288;14;1558;779.00
portal;14;524288;15;1558;779.00
portal;15;524288;0;1552;776.00
portal;15;524288;1;1558;779.00
portal;15;524288;2;1561;780.50
portal;15;524288;3;1565;782.50
portal;15;524288;4;1551;775.50
portal;15;524288;5;1559;779.50
portal;15;524288;6;1561;780.50
portal;15;524288;7;1561;780.50
portal;15;524288;8;1557;778.50
portal;15;524288;9;1558;779.00
portal;15;524288;10;1560;780.00
portal;15;524288;11;1559;779.50
portal;15;524288;12;1562;781.00
portal;15;524288;13;1556;778.00
portal;15;524288;14;1560;780.00
portal;15;524288;15;1558;779.00
portal;16;524288;0;1551;775.50
portal;16;524288;1;1555;777.50
portal;16;524288;2;1558;779.00
portal;16;524288;3;1560;780.00
portal;16;524288;4;1558;779.00
portal;16;524288;5;1557;778.50
portal;16;524288;6;1573;786.50
portal;16;524288;7;1560;780.00
portal;16;524288;8;1552;776.00
portal;16;524288;9;1560;780.00
portal;16;524288;10;1556;778.00
portal;16;524288;11;1555;777.50
portal;16;524288;12;1555;777.50
portal;16;524288;13;1557;778.50
portal;16;524288;14;1563;781.50
portal;16;524288;15;1558;779.00
portal;17;524288;0;1552;776.00
portal;17;524288;1;1559;779.50
portal;17;524288;2;1560;780.00
portal;17;524288;3;1558;779.00
portal;17;524288;4;1553;776.50
portal;17;524288;5;1562;781.00
portal;17;524288;6;1557;778.50
portal;17;524288;7;1556;778.00
portal;17;524288;8;1553;776.50
portal;17;524288;9;1558;779.00
portal;17;524288;10;1561;780.50
portal;17;524288;11;1557;778.50
portal;17;524288;12;1554;777.00
portal;17;524288;13;1555;777.50
portal;17;524288;14;1557;778.50
portal;17;524288;15;1559;779.50
portal;18;524288;0;1553;776.50
portal;18;524288;1;1558;779.00
portal;18;524288;2;1560;780.00
portal;18;524288;3;1557;778.50
portal;18;524288;4;1555;777.50
portal;18;524288;5;1558;779.00
portal;18;524288;6;1558;779.00
portal;18;524288;7;1558;779.00
portal;18;524288;8;1554;777.00
portal;18;524288;9;1559;779.50
portal;18;524288;10;1559;779.50
portal;18;524288;11;1565;782.50
portal;18;524288;12;1552;776.00
portal;18;524288;13;1556;778.00
portal;18;524288;14;1559;779.50
portal;18;524288;15;1557;778.50
portal;19;524288;0;1554;777.00
portal;19;524288;1;1563;781.50
portal;19;524288;2;1560;780.00
portal;19;524288;3;1557;778.50
portal;19;524288;4;1553;776.50
portal;19;524288;5;1566;783.00
portal;19;524288;6;1564;782.00
portal;19;524288;7;1558;779.00
portal;19;524288;8;1550;775.00
portal;19;524288;9;1558;779.00
portal;19;524288;10;1565;782.50
portal;19;524288;11;1561;780.50
portal;19;524288;12;1553;776.50
portal;19;524288;13;1556;778.00
portal;19;524288;14;1556;778.00
portal;19;524288;15;1564;782.00
portal;20;524288;0;1553;776.50
portal;20;524288;1;1561;780.50
portal;20;524288;2;1560;780.00
portal;20;524288;3;1560;780.00
portal;20;524288;4;1551;775.50
portal;20;524288;5;1560;780.00
portal;20;524288;6;1563;781.50
portal;20;524288;7;1557;778.50
portal;20;524288;8;1556;778.00
portal;20;524288;9;1564;782.00
portal;20;524288;10;1557;778.50
portal;20;524288;11;1559;779.50
portal;20;524288;12;1555;777.50
portal;20;524288;13;1555;777.50
portal;20;524288;14;1558;779.00
portal;20;524288;15;1562;781.00
portal;21;524288;0;1558;779.00
portal;21;524288;1;1556;778.00
portal;21;524288;2;1562;781.00
portal;21;524288;3;1564;782.00
portal;21;524288;4;1552;776.00
portal;21;524288;5;1553;776.50
portal;21;524288;6;1558;779.00
portal;21;524288;7;1558;779.00
portal;21;524288;8;1552;776.00
portal;21;524288;9;1558;779.00
portal;21;524288;10;1561;780.50
portal;21;524288;11;1560;780.00
portal;21;524288;12;1554;777.00
portal;21;524288;13;1559;779.50
portal;21;524288;14;1557;778.50
portal;21;524288;15;1558;779.00
portal;22;524288;0;1550;775.00
portal;22;524288;1;1560;780.00
portal;22;524288;2;1563;781.50
portal;22;524288;3;1562;781.00
portal;22;524288;4;1562;781.00
portal;22;524288;5;1556;778.00
portal;22;524288;6;1559;779.50
portal;22;524288;7;1563;781.50
portal;22;524288;8;1553;776.50
portal;22;524288;9;1560;780.00
portal;22;524288;10;1563;781.50
portal;22;524288;11;1561;780.50
portal;22;524288;12;1559;779.50
portal;22;524288;13;1559;779.50
portal;22;524288;14;1562;781.00
portal;22;524288;15;1557;778.50
portal;23;524288;0;1552;776.00
portal;23;524288;1;1559;779.50
portal;23;524288;2;1559;779.50
portal;23;524288;3;1556;778.00
portal;23;524288;4;1554;777.00
portal;23;524288;5;1553;776.50
portal;23;524288;6;1560;780.00
portal;23;524288;7;1559;779.50
portal;23;524288;8;1561;780.50
portal;23;524288;9;1559;779.50
portal;23;524288;10;1558;779.00
portal;23;524288;11;1555;777.50
portal;23;524288;12;1554;777.00
portal;23;524288;13;1560;780.00
portal;23;524288;14;1565;782.50
portal;23;524288;15;1557;778.50
portal;24;524288;0;1555;777.50
portal;24;524288;1;1556;778.00
portal;24;524288;2;1557;778.50
portal;24;524288;3;1561;780.50
portal;24;524288;4;1555;777.50
portal;24;524288;5;1559;779.50
portal;24;524288;6;1559;779.50
portal;24;524288;7;1559;779.50
portal;24;524288;8;1551;775.50
portal;24;524288;9;1566;783.00
portal;24;524288;10;1554;777.00
portal;24;524288;11;1562;781.00
portal;24;524288;12;1557;778.50
portal;24;524288;13;1559;779.50
portal;24;524288;14;1558;779.00
portal;24;524288;15;1560;780.00
portal;25;524288;0;1555;777.50
portal;25;524288;1;1555;777.50
portal;25;524288;2;1558;779.00
portal;25;524288;3;1572;786.00
portal;25;524288;4;1558;779.00
portal;25;524288;5;1555;777.50
portal;25;524288;6;1558;779.00
portal;25;524288;7;1560;780.00
portal;25;524288;8;1554;777.00
portal;25;524288;9;1557;778.50
portal;25;524288;10;1563;781.50
portal;25;524288;11;1561;780.50
portal;25;524288;12;1552;776.00
portal;25;524288;13;1560;780.00
portal;25;524288;14;1553;776.50
portal;25;524288;15;1555;777.50
portal;26;524288;0;1551;775.50
portal;26;524288;1;1554;777.00
portal;26;524288;2;1559;779.50
portal;26;524288;3;1560;780.00
portal;26;524288;4;1555;777.50
portal;26;524288;5;1555;777.50
portal;26;524288;6;1555;777.50
portal;26;524288;7;1563;781.50
portal;26;524288;8;1556;778.00
portal;26;524288;9;1560;780.00
portal;26;524288;10;1557;778.50
portal;26;524288;11;1561;780.50
portal;26;524288;12;1561;780.50
portal;26;524288;13;1557;778.50
portal;26;524288;14;1564;782.00
portal;26;524288;15;1555;777.50
portal;27;524288;0;1554;777.00
portal;27;524288;1;1561;780.50
portal;27;524288;2;1558;779.00
portal;27;524288;3;1560;780.00
portal;27;524288;4;1554;777.00
portal;27;524288;5;1557;778.50
portal;27;524288;6;1566;783.00
portal;27;524288;7;1558;779.00
portal;27;524288;8;1551;775.50
portal;27;524288;9;1555;777.50
portal;27;524288;10;1557;778.50
portal;27;524288;11;1562;781.00
portal;27;524288;12;1551;775.50
portal;27;524288;13;1555;777.50
portal;27;524288;14;1562;781.00
portal;27;524288;15;1555;777.50
portal;28;524288;0;1554;777.00
portal;28;524288;1;1561;780.50
portal;28;524288;2;1562;781.00
portal;28;524288;3;1556;778.00
portal;28;524288;4;1553;776.50
portal;28;524288;5;1558;779.00
portal;28;524288;6;1558;779.00
portal;28;524288;7;1559;779.50
portal;28;524288;8;1553;776.50
portal;28;524288;9;1561;780.50
portal;28;524288;10;1561;780.50
portal;28;524288;11;1555;777.50
portal;28;524288;12;1557;778.50
portal;28;524288;13;1558;779.00
portal;28;524288;14;1555;777.50
portal;28;524288;15;1559;779.50
portal;29;524288;0;1553;776.50
portal;29;524288;1;1557;778.50
portal;29;524288;2;1557;778.50
portal;29;524288;3;1558;779.00
portal;29;524288;4;1557;778.50
portal;29;524288;5;1556;778.00
portal;29;524288;6;1567;783.50
portal;29;524288;7;1563;781.50
portal;29;524288;8;1555;777.50
portal;29;524288;9;1556;778.00
portal;29;524288;10;1559;779.50
portal;29;524288;11;1560;780.00
portal;29;524288;12;1553;776.50
portal;29;524288;13;1557;778.50
portal;29;524288;14;1560;780.00
portal;29;524288;15;1557;778.50
portal;30;524288;0;1558;779.00
portal;30;524288;1;1556;778.00
portal;30;524288;2;1559;779.50
portal;30;524288;3;1556;778.00
portal;30;524288;4;1556;778.00
portal;30;524288;5;1562;781.00
portal;30;524288;6;1561;780.50
portal;30;524288;7;1562;781.00
portal;30;524288;8;1556;778.00
portal;30;524288;9;1555;777.50
portal;30;524288;10;1558;779.00
portal;30;524288;11;1559;779.50
portal;30;524288;12;1550;775.00
portal;30;524288;13;1558;779.00
portal;30;524288;14;1560;780.00
portal;30;524288;15;1565;782.50
portal;31;524288;0;1551;775.50
portal;31;524288;1;1559;779.50
portal;31;524288;2;1555;777.50
portal;31;524288;3;1565;782.50
portal;31;524288;4;1557;778.50
portal;31;524288;5;1560;780.00
portal;31;524288;6;1553;776.50
portal;31;524288;7;1560;780.00
portal;31;524288;8;1553;776.50
portal;31;524288;9;1561;780.50
portal;31;524288;10;1559;779.50
portal;31;524288;11;1557;778.50
portal;31;524288;12;1554;777.00
portal;31;524288;13;1555;777.50
portal;31;524288;14;1563;781.50
portal;31;524288;15;1592;796.00
type;exec;size;slave;round
portal;1;1048576;0;3013;1506.50
portal;1;1048576;1;3008;1504.00
portal;1;1048576;2;3006;1503.00
portal;1;1048576;3;3006;1503.00
portal;1;1048576;4;2998;1499.00
portal;1;1048576;5;3007;1503.50
portal;1;1048576;6;3005;1502.50
portal;1;1048576;7;3003;1501.50
portal;1;1048576;8;2996;1498.00
portal;1;1048576;9;3010;1505.00
portal;1;1048576;10;3007;1503.50
portal;1;1048576;11;3004;1502.00
portal;1;1048576;12;2994;1497.00
portal;1;1048576;13;3001;1500.50
portal;1;1048576;14;2998;1499.00
portal;1;1048576;15;3002;1501.00
portal;2;1048576;0;3006;1503.00
portal;2;1048576;1;3002;1501.00
portal;2;1048576;2;3005;1502.50
portal;2;1048576;3;3001;1500.50
portal;2;1048576;4;2996;1498.00
portal;2;1048576;5;3003;1501.50
portal;2;1048576;6;3003;1501.50
portal;2;1048576;7;3004;1502.00
portal;2;1048576;8;3002;1501.00
portal;2;1048576;9;3005;1502.50
portal;2;1048576;10;3003;1501.50
portal;2;1048576;11;3005;1502.50
portal;2;1048576;12;2995;1497.50
portal;2;1048576;13;3001;1500.50
portal;2;1048576;14;3004;1502.00
portal;2;1048576;15;2999;1499.50
portal;3;1048576;0;3000;1500.00
portal;3;1048576;1;2999;1499.50
portal;3;1048576;2;3000;1500.00
portal;3;1048576;3;3003;1501.50
portal;3;1048576;4;3001;1500.50
portal;3;1048576;5;2996;1498.00
portal;3;1048576;6;3000;1500.00
portal;3;1048576;7;3004;1502.00
portal;3;1048576;8;2997;1498.50
portal;3;1048576;9;3000;1500.00
portal;3;1048576;10;3003;1501.50
portal;3;1048576;11;3006;1503.00
portal;3;1048576;12;2997;1498.50
portal;3;1048576;13;2999;1499.50
portal;3;1048576;14;3003;1501.50
portal;3;1048576;15;3002;1501.00
portal;4;1048576;0;3005;1502.50
portal;4;1048576;1;3004;1502.00
portal;4;1048576;2;3009;1504.50
portal;4;1048576;3;3002;1501.00
portal;4;1048576;4;2993;1496.50
portal;4;1048576;5;3004;1502.00
portal;4;1048576;6;3001;1500.50
portal;4;1048576;7;2998;1499.00
portal;4;1048576;8;2994;1497.00
portal;4;1048576;9;2998;1499.00
portal;4;1048576;10;3003;1501.50
portal;4;1048576;11;2999;1499.50
portal;4;1048576;12;2996;1498.00
portal;4;1048576;13;3003;1501.50
portal;4;1048576;14;3003;1501.50
portal;4;1048576;15;3004;1502.00
portal;5;1048576;0;3002;1501.00
portal;5;1048576;1;3002;1501.00
portal;5;1048576;2;3002;1501.00
portal;5;1048576;3;3000;1500.00
portal;5;1048576;4;2997;1498.50
portal;5;1048576;5;3000;1500.00
portal;5;1048576;6;3001;1500.50
portal;5;1048576;7;3004;1502.00
portal;5;1048576;8;2995;1497.50
portal;5;1048576;9;3000;1500.00
portal;5;1048576;10;3004;1502.00
portal;5;1048576;11;3007;1503.50
portal;5;1048576;12;2998;1499.00
portal;5;1048576;13;3022;1511.00
portal;5;1048576;14;3004;1502.00
portal;5;1048576;15;3004;1502.00
portal;6;1048576;0;2998;1499.00
portal;6;1048576;1;3000;1500.00
portal;6;1048576;2;3000;1500.00
portal;6;1048576;3;3003;1501.50
portal;6;1048576;4;3000;1500.00
portal;6;1048576;5;3002;1501.00
portal;6;1048576;6;3001;1500.50
portal;6;1048576;7;3002;1501.00
portal;6;1048576;8;2998;1499.00
portal;6;1048576;9;3005;1502.50
portal;6;1048576;10;3003;1501.50
portal;6;1048576;11;3006;1503.00
portal;6;1048576;12;3001;1500.50
portal;6;1048576;13;2999;1499.50
portal;6;1048576;14;2997;1498.50
portal;6;1048576;15;3005;1502.50
portal;7;1048576;0;2996;1498.00
portal;7;1048576;1;3001;1500.50
portal;7;1048576;2;3001;1500.50
portal;7;1048576;3;3001;1500.50
portal;7;1048576;4;2995;1497.50
portal;7;1048576;5;3002;1501.00
portal;7;1048576;6;3006;1503.00
portal;7;1048576;7;3012;1506.00
portal;7;1048576;8;3007;1503.50
portal;7;1048576;9;3000;1500.00
portal;7;1048576;10;3004;1502.00
portal;7;1048576;11;3005;1502.50
portal;7;1048576;12;3000;1500.00
portal;7;1048576;13;3000;1500.00
portal;7;1048576;14;3006;1503.00
portal;7;1048576;15;3006;1503.00
portal;8;1048576;0;2997;1498.50
portal;8;1048576;1;3003;1501.50
portal;8;1048576;2;3002;1501.00
portal;8;1048576;3;3006;1503.00
portal;8;1048576;4;3001;1500.50
portal;8;1048576;5;3006;1503.00
portal;8;1048576;6;3012;1506.00
portal;8;1048576;7;3003;1501.50
portal;8;1048576;8;2994;1497.00
portal;8;1048576;9;3000;1500.00
portal;8;1048576;10;2999;1499.50
portal;8;1048576;11;2998;1499.00
portal;8;1048576;12;2998;1499.00
portal;8;1048576;13;3002;1501.00
portal;8;1048576;14;3004;1502.00
portal;8;1048576;15;3002;1501.00
portal;9;1048576;0;3002;1501.00
portal;9;1048576;1;3006;1503.00
portal;9;1048576;2;3007;1503.50
portal;9;1048576;3;3015;1507.50
portal;9;1048576;4;2997;1498.50
portal;9;1048576;5;3001;1500.50
portal;9;1048576;6;3004;1502.00
portal;9;1048576;7;3002;1501.00
portal;9;1048576;8;3002;1501.00
portal;9;1048576;9;3001;1500.50
portal;9;1048576;10;3009;1504.50
portal;9;1048576;11;3000;1500.00
portal;9;1048576;12;2997;1498.50
portal;9;1048576;13;3008;1504.00
portal;9;1048576;14;3001;1500.50
portal;9;1048576;15;3008;1504.00
portal;10;1048576;0;2996;1498.00
portal;10;1048576;1;3006;1503.00
portal;10;1048576;2;3002;1501.00
portal;10;1048576;3;3000;1500.00
portal;10;1048576;4;2995;1497.50
portal;10;1048576;5;3000;1500.00
portal;10;1048576;6;3002;1501.00
portal;10;1048576;7;3003;1501.50
portal;10;1048576;8;2998;1499.00
portal;10;1048576;9;3004;1502.00
portal;10;1048576;10;3006;1503.00
portal;10;1048576;11;3000;1500.00
portal;10;1048576;12;2997;1498.50
portal;10;1048576;13;3003;1501.50
portal;10;1048576;14;3007;1503.50
portal;10;1048576;15;2999;1499.50
portal;11;1048576;0;2996;1498.00
portal;11;1048576;1;3000;1500.00
portal;11;1048576;2;3006;1503.00
portal;11;1048576;3;3003;1501.50
portal;11;1048576;4;3001;1500.50
portal;11;1048576;5;3008;1504.00
portal;11;1048576;6;3004;1502.00
portal;11;1048576;7;3005;1502.50
portal;11;1048576;8;3000;1500.00
portal;11;1048576;9;3000;1500.00
portal;11;1048576;10;3000;1500.00
portal;11;1048576;11;2998;1499.00
portal;11;1048576;12;3007;1503.50
portal;11;1048576;13;3001;1500.50
portal;11;1048576;14;3002;1501.00
portal;11;1048576;15;3003;1501.50
portal;12;1048576;0;2998;1499.00
portal;12;1048576;1;3000;1500.00
portal;12;1048576;2;2998;1499.00
portal;12;1048576;3;3004;1502.00
portal;12;1048576;4;3000;1500.00
portal;12;1048576;5;3001;1500.50
portal;12;1048576;6;3003;1501.50
portal;12;1048576;7;3007;1503.50
portal;12;1048576;8;2997;1498.50
portal;12;1048576;9;3009;1504.50
portal;12;1048576;10;3005;1502.50
portal;12;1048576;11;3001;1500.50
portal;12;1048576;12;2996;1498.00
portal;12;1048576;13;3001;1500.50
portal;12;1048576;14;3002;1501.00
portal;12;1048576;15;3001;1500.50
portal;13;1048576;0;3006;1503.00
portal;13;1048576;1;3008;1504.00
portal;13;1048576;2;3007;1503.50
portal;13;1048576;3;3008;1504.00
portal;13;1048576;4;2998;1499.00
portal;13;1048576;5;3003;1501.50
portal;13;1048576;6;3002;1501.00
portal;13;1048576;7;3000;1500.00
portal;13;1048576;8;2995;1497.50
portal;13;1048576;9;3001;1500.50
portal;13;1048576;10;3001;1500.50
portal;13;1048576;11;3003;1501.50
portal;13;1048576;12;2995;1497.50
portal;13;1048576;13;3018;1509.00
portal;13;1048576;14;3003;1501.50
portal;13;1048576;15;3005;1502.50
portal;14;1048576;0;2999;1499.50
portal;14;1048576;1;3002;1501.00
portal;14;1048576;2;3004;1502.00
portal;14;1048576;3;3004;1502.00
portal;14;1048576;4;3001;1500.50
portal;14;1048576;5;3000;1500.00
portal;14;1048576;6;3004;1502.00
portal;14;1048576;7;3005;1502.50
portal;14;1048576;8;3000;1500.00
portal;14;1048576;9;2999;1499.50
portal;14;1048576;10;3002;1501.00
portal;14;1048576;11;3003;1501.50
portal;14;1048576;12;2998;1499.00
portal;14;1048576;13;3001;1500.50
portal;14;1048576;14;3007;1503.50
portal;14;1048576;15;3007;1503.50
portal;15;1048576;0;2996;1498.00
portal;15;1048576;1;3004;1502.00
portal;15;1048576;2;3007;1503.50
portal;15;1048576;3;3004;1502.00
portal;15;1048576;4;2995;1497.50
portal;15;1048576;5;2999;1499.50
portal;15;1048576;6;3002;1501.00
portal;15;1048576;7;3003;1501.50
portal;15;1048576;8;3011;1505.50
portal;15;1048576;9;3005;1502.50
portal;15;1048576;10;3007;1503.50
portal;15;1048576;11;2998;1499.00
portal;15;1048576;12;3002;1501.00
portal;15;1048576;13;3008;1504.00
portal;15;1048576;14;3001;1500.50
portal;15;1048576;15;3006;1503.00
portal;16;1048576;0;2996;1498.00
portal;16;1048576;1;2999;1499.50
portal;16;1048576;2;3000;1500.00
portal;16;1048576;3;3008;1504.00
portal;16;1048576;4;3002;1501.00
portal;16;1048576;5;3007;1503.50
portal;16;1048576;6;3011;1505.50
portal;16;1048576;7;3004;1502.00
portal;16;1048576;8;2999;1499.50
portal;16;1048576;9;2997;1498.50
portal;16;1048576;10;2998;1499.00
portal;16;1048576;11;3000;1500.00
portal;16;1048576;12;3002;1501.00
portal;16;1048576;13;3006;1503.00
portal;16;1048576;14;3003;1501.50
portal;16;1048576;15;3000;1500.00
portal;17;1048576;0;2997;1498.50
portal;17;1048576;1;3006;1503.00
portal;17;1048576;2;3001;1500.50
portal;17;1048576;3;3008;1504.00
portal;17;1048576;4;2999;1499.50
portal;17;1048576;5;3005;1502.50
portal;17;1048576;6;3003;1501.50
portal;17;1048576;7;3006;1503.00
portal;17;1048576;8;2997;1498.50
portal;17;1048576;9;3007;1503.50
portal;17;1048576;10;3003;1501.50
portal;17;1048576;11;3003;1501.50
portal;17;1048576;12;2995;1497.50
portal;17;1048576;13;2998;1499.00
portal;17;1048576;14;3002;1501.00
portal;17;1048576;15;3004;1502.00
portal;18;1048576;0;2996;1498.00
portal;18;1048576;1;3001;1500.50
portal;18;1048576;2;3000;1500.00
portal;18;1048576;3;3003;1501.50
portal;18;1048576;4;3002;1501.00
portal;18;1048576;5;3003;1501.50
portal;18;1048576;6;3001;1500.50
portal;18;1048576;7;3009;1504.50
portal;18;1048576;8;2998;1499.00
portal;18;1048576;9;3002;1501.00
portal;18;1048576;10;3005;1502.50
portal;18;1048576;11;3004;1502.00
portal;18;1048576;12;2999;1499.50
portal;18;1048576;13;3007;1503.50
portal;18;1048576;14;3010;1505.00
portal;18;1048576;15;3004;1502.00
portal;19;1048576;0;3002;1501.00
portal;19;1048576;1;3000;1500.00
portal;19;1048576;2;3002;1501.00
portal;19;1048576;3;3003;1501.50
portal;19;1048576;4;2995;1497.50
portal;19;1048576;5;3006;1503.00
portal;19;1048576;6;3000;1500.00
portal;19;1048576;7;2999;1499.50
portal;19;1048576;8;2999;1499.50
portal;19;1048576;9;3005;1502.50
portal;19;1048576;10;3005;1502.50
portal;19;1048576;11;3009;1504.50
portal;19;1048576;12;2995;1497.50
portal;19;1048576;13;3004;1502.00
portal;19;1048576;14;3002;1501.00
portal;19;1048576;15;3003;1501.50
portal;20;1048576;0;3001;1500.50
